WORDCOUNTS,WEIGHT
the,455
of,330
and,205
to,143
a,136
in,110
gilles,82
that,80
his,78
s,76
is,63
this,52
as,52
jeanne,52
he,49
by,47
with,44
for,43
which,41
but,38
i,32
from,32
an,30
it,29
on,29
prelati,28
not,28
state,27
tournier,26
mp,26
atp,25
you,25
de,23
or,23
one,22
space,22
nomad,21
at,20
love,20
her,20
are,19
its,19
rais,18
becoming,17
all,17
him,17
deleuze,17
will,16
guattari,16
science,16
substance,16
through,15
had,14
nomadic,14
was,14
apparatus,14
be,14
my,13
blanchet,13
between,13
et,12
only,12
like,12
charles,12
has,11
smooth,11
thus,11
own,11
so,11
can,11
have,11
into,10
himself,10
would,10
their,10
when,10
must,10
what,10
them,10
those,9
capture,9
war,9
tale,9
movement,9
these,9
who,9
both,9
crimes,9
trans,8
j,8
such,8
michel,8
stivale,8
thought,8
new,8
me,8
particular,8
flows,7
davis,7
some,7
against,7
speed,7
how,7
feudal,7
well,7
striated,7
light,7
also,7
assemblage,7
we,7
she,7
another,7
now,6
limits,6
e,6
ambulant,6
ambiguous,6
even,6
no,6
process,6
soul,6
becomings,6
could,6
out,6
alchemical,6
under,6
toward,6
paris,6
arc,6
outside,6
la,6
been,6
force,6
text,6
over,6
then,6
quest,6
d,6
florence,5
before,5
henchmen,5
nomadology,5
textual,5
voices,5
other,5
desire,5
there,5
ethical,5
back,5
young,5
master,5
rather,5
pity,5
shall,5
your,5
stake,5
being,5
order,5
destiny,5
up,5
matter,5
sanctity,5
direction,5
same,5
children,5
model,5
execution,5
am,5
after,5
each,5
whether,5
spaces,5
finally,5
texts,5
appropriation,4
military,4
might,4
immense,4
help,4
within,4
transmutation,4
chateau,4
they,4
pursuit,4
kind,4
taste,4
perspective,4
than,4
followed,4
flow,4
found,4
ambiguity,4
sedentary,4
captured,4
initial,4
inversion,4
lord,4
vendee,4
used,4
describe,4
interiority,4
forces,4
plateaux,4
religious,4
us,4
purity,4
rise,4
more,4
death,4
do,4
bitter,4
good,4
wish,4
relation,4
life,4
mother,4
face,4
share,4
following,4
mille,4
country,4
down,4
particularly,4
form,4
ends,4
if,3
nomadological,3
first,3
excommunication,3
progression,3
concludes,3
subsequent,3
fortune,3
burning,3
along,3
historical,3
since,3
recit,3
machine,3
individual,3
houses,3
explore,3
apparently,3
traits,3
phases,3
via,3
simultaneously,3
without,3
horseman,3
bring,3
across,3
heresy,3
consider,3
warmachine,3
most,3
follow,3
beyond,3
royal,3
path,3
hands,3
called,3
strength,3
further,3
heaven,3
however,3
benign,3
because,3
having,3
trial,3
line,3
intense,3
brought,3
part,3
early,3
during,3
place,3
holy,3
eccentric,3
level,3
field,3
cruel,3
le,3
quite,3
castle,3
always,3
st,3
french,3
scientific,3
short,3
indeed,3
object,3
make,3
gallimard,3
learns,3
angel,3
creative,3
time,3
man,3
great,3
forms,3
never,3
hand,3
developing,3
see,3
perhaps,3
woman,3
