WORDCOUNTS,WEIGHT
the,752
of,633
and,403
in,307
to,306
a,288
s,152
for,128
was,116
carlile,107
women,102
that,92
as,90
by,89
from,83
with,76
sexual,72
his,64
pp,63
repub,61
had,60
were,60
female,59
on,57
their,56
p,56
radical,55
this,55
she,52
her,52
an,50
is,49
at,48
or,47
more,47
see,44
cit,43
which,43
op,43
not,43
it,42
class,42
one,39
but,39
lion,39
also,38
who,38
be,38
he,37
have,36
book,34
some,32
love,32
free,32
london,31
popular,31
early,30
first,29
century,29
been,29
these,28
social,28
they,27
ideology,27
may,26
all,25
most,25
men,25
nineteenth,24
such,24
could,24
example,23
oct,23
after,23
political,22
when,22
wright,22
into,21
everywoman,21
working,21
many,21
woman,21
feb,21
feminism,20
has,20
radicals,20
no,20
society,20
movement,20
nov,20
if,19
its,19
only,19
like,19
would,19
i,18
than,18
females,18
during,18
aug,18
ideas,18
those,17
neale,17
thompson,17
richard,16
we,16
radicalism,16
birth,16
what,16
zetetic,16
jan,16
years,16
even,15
though,15
manchester,15
republican,15
other,15
ibid,15
susannah,15
feminist,15
them,14
well,14
place,14
are,14
jly,14
history,13
before,13
england,13
marriage,13
contraception,13
iain,13
few,13
thought,13
new,13
made,13
mccalman,13
did,13
dec,13
there,12
out,12
family,12
same,12
time,12
christian,12
male,12
through,12
twenties,12
jane,11
mar,11
english,11
too,11
societies,11
part,11
year,11
any,11
over,11
group,10
being,10
con,10
apr,10
june,10
wife,10
children,10
dorothy,10
so,10
reformers,10
black,10
sept,10
husband,10
fryer,10
shop,10
consciousness,10
zetetics,10
traditional,10
subscription,9
dwarf,9
long,9
j,9
historians,9
shall,9
rights,9
victorian,9
my,9
further,9
systematic,9
wrote,9
towards,9
moral,9
why,9
labour,9
life,9
often,9
followers,9
freedom,9
both,9
sexuality,9
way,8
later,8
husbands,8
every,8
advanced,8
reading,8
politics,8
rowbotham,8
general,8
support,8
reason,8
sentence,8
trial,8
orthodox,8
up,8
yet,8
already,8
two,8
open,8
period,8
queen,8
lawrence,8
wives,8
control,8
middle,8
little,8
subject,8
respectable,8
our,8
shorter,8
re,8
common,7
e,7
experience,7
certainly,7
within,7
addresses,7
relationships,7
interest,7
young,7
mary,7
r,7
brought,7
emancipation,7
own,7
small,7
isis,7
second,7
equality,7
still,7
make,7
reform,7
do,7
where,7
classes,7
examples,7
writings,7
three,7
him,7
britain,7
shelley,7
natural,7
best,7
domestic,7
william,7
n,7
fulfilment,7
must,7
need,7
between,7
themselves,7
prison,7
should,7
amongst,6
passion,6
caroline,6
might,6
mind,6
robert,6
libel,6
himself,6
nor,6
how,6
legal,6
marcus,6
study,6
came,6
very,6
circulation,6
because,6
purpose,6
bath,6
feelings,6
letters,6
economic,6
serve,6
sex,6
eliza,6
strata,6
members,6
fact,6
blasphemous,6
status,6
freethought,6
peter,6
thomas,6
especially,6
james,6
justice,6
me,6
means,6
susan,6
then,6
believed,6
theory,6
almost,6
press,6
became,6
gaol,6
difficult,5
struggle,5
cominos,5
introduction,5
just,5
lower,5
nature,5
desire,5
great,5
himes,5
less,5
vol,5
mental,5
human,5
supportive,5
forced,5
times,5
controllers,5
find,5
apparently,5
ment,5
without,5
edward,5
b,5
derived,5
scourge,5
established,5
edition,5
numbers,5
malthus,5
beyond,5
peterloo,5
friends,5
found,5
supporters,5
grounds,5
malthusian,5
nottingham,5
having,5
work,5
continence,5
whole,5
people,5
revolution,5
prosecuting,5
code,5
essentially,5
always,5
correspondence,5
f,5
april,5
july,5
about,5
once,5
read,5
thesis,5
ch,5
street,5
again,5
middling,5
personal,5
readers,5
model,5
mothers,5
nothing,5
individual,5
standard,5
ethic,5
sheila,5
education,5
detailed,5
claims,5
perhaps,5
intellectual,5
principle,5
cobbett,5
particularly,5
deviant,5
following,5
economy,5
cause,5
level,5
role,5
com,5
much,5
lists,5
defence,5
course,5
d,5
you,5
views,5
does,4
likewise,4
modern,4
position,4
correspondents,4
frances,4
reprinted,4
fund,4
address,4
liberty,4
europe,4
government,4
court,4
religion,4
illegitimacy,4
half,4
market,4
fine,4
establishment,4
against,4
urging,4
points,4
intercourse,4
served,4
publications,4
generation,4
poor,4
interesting,4
high,4
agitation,4
rather,4
active,4
republicans,4
mrs,4
quoted,4
argued,4
textile,4
prosecution,4
imprisonment,4
helped,4
important,4
view,4
lords,4
opponents,4
ethelinda,4
late,4
skilled,4
record,4
industrious,4
public,4
ordered,4
provincial,4
future,4
relief,4
received,4
nine,4
edn,4
elizabeth,4
bible,4
good,4
least,4
protest,4
pregnancy,4
st,4
provided,4
will,4
led,4
wickwar,4
short,4
indeed,4
forward,4
domination,4
seditious,4
selling,4
under,4
supplementary,4
home,4
law,4
others,4
put,4
come,4
man,4
reasons,4
throughout,4
remained,4
discussion,4
lost,4
values,4
mechanics,4
significant,4
francis,4
examination,4
described,4
finally,4
victory,4
whilst,4
manufacturers,4
can,4
artisans,4
penguin,4
perry,4
publishing,4
independent,4
claimed,4
colonizers,4
seen,4
began,4
subscribers,4
wilson,4
aspirations,4
holmes,4
months,4
joseph,4
existence,4
alternative,4
belief,4
know,4
down,4
report,4
happiness,4
february,4
beginning,4
combined,4
involvement,4
problem,4
correspondent,4
marriages,4
despite,4
writing,4
goals,4
harrison,4
samuel,4
surgeons,4
actions,4
c,4
given,4
meeting,4
race,4
major,4
now,3
der,3
child,3
tion,3
tyranny,3
commitment,3
becoming,3
expression,3
motivation,3
studies,3
operatives,3
arguing,3
chief,3
member,3
else,3
sic,3
taken,3
sub,3
worked,3
principles,3
malthusianism,3
simple,3
hundred,3
volunteered,3
help,3
stand,3
theories,3
context,3
system,3
issue,3
occasional,3
king,3
bases,3
right,3
chapter,3
wooler,3
restraints,3
move,3
activism,3
familial,3
bottom,3
along,3
since,3
forgotten,3
lancashire,3
regarded,3
distinct,3
self,3
body,3
six,3
third,3
journal,3
look,3
vice,3
