WORDCOUNTS,WEIGHT
the,379
of,196
in,138
a,124
to,123
and,99
s,59
that,56
painting,55
vien,50
is,44
was,41
by,41
it,40
with,40
as,39
at,36
on,35
his,33
du,30
her,28
cupid,28
for,27
he,27
an,26
de,24
be,23
love,21
had,20
seller,20
barry,20
no,20
this,20
la,20
from,20
des,20
which,19
l,18
art,17
d,17
brissac,17
woman,16
she,16
work,14
le,14
two,14
paintings,14
one,13
composition,13
slavery,13
madame,13
more,13
fleeing,13
diderot,13
are,13
its,12
et,12
ancient,12
but,12
also,12
time,12
style,12
ibid,12
has,11
salon,11
only,11
gaehtgens,11
painter,11
so,11
figure,11
were,10
been,10
who,10
have,10
they,9
into,9
i,9
right,9
these,9
picture,9
sketch,9
paris,9
see,9
oil,9
now,8
after,8
french,8
new,8
another,8
un,8
not,8
works,8
princeton,7
there,7
x,7
pendant,7
their,7
produced,7
les,7
m,7
drawing,7
scene,7
pavilion,7
fragonard,7
classical,7
simple,7
earlier,7
we,7
greek,7
antiquity,7
lugand,7
subject,7
louveciennes,7
between,7
e,6
drawings,6
duc,6
before,6
colors,6
anacreontic,6
anacreon,6
century,6
fig,6
critics,6
toulouse,6
second,6
museum,6
exhibited,6
can,6
must,6
cm,6
sur,6
c,6
first,5
t,5
those,5
est,5
young,5
left,5
than,5
ce,5
university,5
could,5
scenes,5
poetry,5
companion,5
genre,5
even,5
louvre,5
may,5
artist,5
cage,5
other,5
eighteenth,5
clear,5
figures,5
version,5
them,5
au,5
piece,5
stands,4
replaced,4
modern,4
attempt,4
all,4
great,4
take,4
vol,4
some,4
possible,4
collection,4
taste,4
holds,4
third,4
en,4
represented,4
study,4
contemporaries,4
most,4
qui,4
found,4
appears,4
hung,4
middle,4
finished,4
il,4
poet,4
small,4
highly,4
musee,4
when,4
cycle,4
matter,4
same,4
sont,4
boucher,4
amour,4
distance,4
louis,4
compositions,4
table,4
life,4
different,4
wall,4
bastille,4
translated,4
commissioned,4
much,4
gr,3
women,3
long,3
seems,3
nature,3
fresco,3
flowers,3
fully,3
aesthetic,3
help,3
fait,3
precisely,3
putto,3
king,3
chateau,3
lover,3
review,3
interest,3
details,3
rather,3
patron,3
how,3
landscape,3
anacr,3
similar,3
b,3
gesture,3
nos,3
praise,3
just,3
w,3
painted,3
view,3
appear,3
greater,3
whom,3
foreground,3
however,3
r,3
already,3
que,3
admired,3
example,3
seated,3
contrast,3
around,3
several,3
herculaneum,3
fluted,3
dressed,3
paint,3
depicted,3
makes,3
or,3
marchande,3
volume,3
amours,3
death,3
fontainebleau,3
fact,3
wreath,3
appeared,3
forms,3
behind,3
canvas,3
background,3
made,3
xv,3
revised,3
would,3
period,3
him,3
epoch,3
thomas,3
white,3
present,3
seen,3
inspired,3
often,3
dans,3
ing,3
itself,3
unusual,3
considered,3
