WORDCOUNTS,WEIGHT
the,734
of,432
and,278
marriage,248
in,227
tax,178
a,171
income,156
to,129
for,123
is,122
that,114
individual,88
on,86
we,82
as,80
are,79
by,51
women,50
or,50
with,50
taxes,49
married,47
rate,45
at,44
impact,43
not,43
have,43
individuals,42
these,41
an,40
this,40
also,40
men,40
s,39
marginal,38
penalty,37
variables,37
spouse,35
sample,34
probability,33
single,32
p,28
has,27
our,27
be,26
school,25
years,25
potential,25
all,24
household,24
results,24
from,24
change,23
economic,23
first,22
political,22
some,22
year,22
family,22
but,22
significant,22
couples,22
if,21
marital,21
age,21
economics,21
data,21
other,20
subsidy,20
variable,20
each,20
marry,20
average,20
it,19
liability,19
which,19
own,18
black,18
difference,18
there,17
find,17
than,17
however,17
more,17
decision,17
science,17
between,17
effect,16
time,16
model,16
period,16
table,16
over,16
one,15
higher,15
latino,15
effects,15
j,14
may,14
changes,14
london,14
decisions,14
calculate,14
likelihood,14
use,14
both,14
earner,13
they,13
m,13
wage,13
their,13
because,13
rates,13
will,13
so,13
united,13
then,13
when,13
given,13
states,13
taxation,12
alm,12
no,12
his,12
across,12
equal,12
work,12
do,12
person,12
marriages,12
large,11
federal,11
i,11
e,11
g,11
estimate,11
predicted,11
factors,11
university,11
status,11
t,11
female,11
many,11
august,11
who,11
models,11
increase,11
does,10
affected,10
economica,10
divorce,10
estimation,10
those,10
estimates,10
influence,10
psid,10
used,10
approach,10
using,10
us,10
whittington,10
only,10
increases,10
values,10
can,10
versus,10
her,10
although,10
evidence,10
timing,9
x,9
such,9
even,9
unit,9
couple,9
panel,9
mean,9
d,9
deductions,9
interaction,9
market,8
empirical,8
policy,8
total,8
secondary,8
state,8
primary,8
l,8
r,8
level,8
several,8
characteristics,8
likely,8
positive,8
al,8
schultz,8
where,8
upon,8
standard,8
been,8
analysis,8
rural,8
presented,8
measure,8
much,8
race,8
experience,7
differential,7
marries,7
z,7
risk,7
similar,7
b,7
affect,7
was,7
permanent,7
actually,7
relative,7
unmarried,7
statistically,7
residence,7
demographic,7
treatment,7
see,7
full,7
good,7
note,7
education,7
measures,6
negative,6
consistent,6
might,6
hazard,6
rosen,6
rather,6
white,6
anid,6
maximum,6
part,6
aged,6
small,6
f,6
opportunities,6
included,6
two,6
members,6
less,6
