WORDCOUNTS,WEIGHT
the,527
of,366
to,220
a,218
and,188
in,170
is,163
de,134
self,124
rousseau,115
s,106
that,97
it,92
l,77
for,75
as,75
nature,71
its,68
from,68
la,63
et,58
this,56
les,53
le,52
an,51
his,51
be,45
one,44
desire,44
or,44
on,42
i,40
by,39
with,39
he,38
oc,38
not,37
que,36
qui,36
des,35
d,35
est,32
which,32
un,31
soi,29
ne,29
en,28
but,27
are,27
other,26
love,26
se,26
p,25
we,25
plus,24
has,23
no,23
into,22
consciousness,22
qu,22
n,21
man,21
dans,21
amour,20
je,19
yet,19
only,19
all,18
il,18
can,18
natural,18
pp,17
being,16
pour,16
at,15
if,15
passion,15
also,15
would,15
have,15
than,14
could,14
une,14
meme,14
sentiment,14
par,14
rather,13
object,13
sont,13
paris,13
itself,13
pas,13
world,13
nous,13
pity,12
existence,12
tout,12
how,12
ou,12
literature,12
will,12
toutes,12
upon,12
force,12
our,12
such,11
view,11
own,11
social,11
here,11
passage,11
metaphor,11
au,11
between,11
du,10
j,10
point,10
literary,10
most,10
mon,10
though,10
new,10
see,10
like,10
any,10
what,10
sur,10
ii,9
moi,9
iv,9
mais,9
dont,9
ideal,9
y,9
was,9
paul,9
toward,9
language,9
locke,9
so,9
things,9
flower,9
life,9
saint,9
both,9
does,8
etre,8
imaginary,8
julie,8
primitive,8
autre,8
leur,8
even,8
deviation,8
without,8
form,8
maccannell,8
rien,8
m,8
concept,8
knowledge,8
sense,8
press,8
action,8
subject,8
si,8
others,8
another,8
identity,8
empirical,8
condillac,8
imagination,8
augustine,8
theory,8
intention,8
juliet,8
c,8
should,8
sa,7
obstacle,7
lettre,7
notre,7
human,7
feeling,7
very,7
tous,7
himself,7
york,7
ce,7
reinterpretation,7
cause,7
passions,7
discours,7
failure,7
used,7
order,7
society,7
situation,7
us,7
these,7
do,7
metaphors,7
use,7
there,7
structure,7
christian,7
who,7
then,7
temporal,7
them,7
son,7
substance,7
meaning,6
motive,6
first,6
were,6
those,6
emile,6
jouissance,6
since,6
aim,6
whose,6
pascal,6
their,6
preux,6
support,6
god,6
intentional,6
joy,6
further,6
heart,6
place,6
premiere,6
lui,6
make,6
movement,6
sensation,6
ed,6
time,6
present,6
illusion,6
goffman,6
me,6
been,6
claims,6
homme,6
avec,6
terms,6
writes,6
tant,6
freedom,6
through,6
writing,6
question,6
mode,6
philosophy,6
hypothesis,6
they,5
second,5
spirit,5
source,5
turning,5
seems,5
definition,5
mind,5
state,5
fait,5
univ,5
system,5
primary,5
sensations,5
may,5
mes,5
soul,5
show,5
deuxieme,5
become,5
term,5
appears,5
well,5
starobinski,5
enjoy,5
referent,5
avoir,5
sans,5
elle,5
neither,5
same,5
aux,5
coeur,5
more,5
comparison,5
never,5
derivation,5
difference,5
made,5
aside,5
elles,5
individual,5
objets,5
him,5
enjoyed,5
rhetorical,5
origine,5
satisfaction,5
analysis,5
must,5
objects,5
ame,5
empiricists,5
alternative,5
just,5
bien,5
enjoyment,5
always,5
step,5
jamais,5
yeux,5
much,5
perception,5
etres,5
way,4
fiction,4
trans,4
linguistic,4
true,4
modern,4
conscious,4
different,4
senses,4
religion,4
peut,4
derrida,4
within,4
cela,4
metaphorical,4
some,4
logical,4
cette,4
goal,4
thus,4
against,4
author,4
nor,4
malesherbes,4
inquietude,4
via,4
essence,4
certain,4
dialogue,4
nos,4
elaborate,4
romantic,4
image,4
idee,4
bonheur,4
had,4
my,4
lieu,4
appearance,4
ils,4
temptation,4
out,4
constantly,4
however,4
absolute,4
because,4
vives,4
example,4
contrast,4
reverie,4
unsupported,4
fully,4
resistance,4
describes,4
finds,4
plenitude,4
essai,4
definitions,4
sorte,4
suspends,4
desiring,4
idea,4
end,4
golden,4
hand,4
gives,4
original,4
writings,4
essay,4
jouir,4
times,4
course,4
connoitre,4
empiricist,4
space,4
relationship,4
lacan,4
seule,4
exists,4
often,4
sake,4
sens,4
desir,4
willful,4
intellectual,4
vous,4
iii,4
deflection,4
works,4
jean,4
oiu,4
problem,4
toute,4
souls,4
susceptible,4
jacques,4
instead,4
reflexive,4
vanity,4
virtue,4
now,3
autres,3
emptiness,3
selon,3
trouvent,3
kant,3
burke,3
devices,3
history,3
before,3
something,3
nonetheless,3
intentions,3
capital,3
great,3
able,3
suffit,3
political,3
suspension,3
ambiguous,3
case,3
lends,3
activity,3
remplir,3
cited,3
moral,3
confessions,3
harmony,3
sociability,3
initial,3
couleurs,3
interest,3
occurs,3
sentois,3
changent,3
besoin,3
kind,3
inclinations,3
body,3
uneasiness,3
cardinal,3
souvent,3
weakness,3
error,3
colin,3
air,3
act,3
basic,3
notion,3
process,3
derived,3
principe,3
moreover,3
reason,3
bad,3
monde,3
weak,3
age,3
cet,3
follow,3
ceux,3
obstacles,3
trouvois,3
uses,3
called,3
erving,3
philosophical,3
conserves,3
grounds,3
spiritual,3
ces,3
hopkins,3
suspended,3
impression,3
memory,3
vivant,3
part,3
esp,3
description,3
loss,3
fail,3
away,3
contradictions,3
least,3
standpoint,3
ceil,3
up,3
proper,3
appeal,3
toujours,3
cceurs,3
sous,3
selflove,3
still,3
garden,3
confronting,3
ceuvres,3
describe,3
autrui,3
move,3
selfconsciousness,3
quelque,3
apres,3
dialectical,3
baltimore,3
otherness,3
two,3
foucault,3
seulement,3
purely,3
shows,3
striving,3
oneself,3
classical,3
fallen,3
ground,3
model,3
manner,3
sensual,3
origin,3
seul,3
autobiographical,3
ainsi,3
faith,3
langues,3
flechir,3
vide,3
attend,3
memes,3
modifications,3
attention,3
illusory,3
johns,3
hommes,3
seen,3
fall,3
face,3
thinking,3
associated,3
solitary,3
text,3
nouvelle,3
each,3
best,3
current,3
motion,3
perfectly,3
merely,3
when,3
terre,3
ses,3
soit,3
practical,3
transport,3
city,3
phenomenon,3
oeuvre,3
pouvoir,3
sensualist,3
wish,3
define,3
physical,3
cesse,3
remains,3
needs,3
specific,3
oublie,3
traditional,3
plaisir,3
occupent,2
impossibility,2
heloise,2
flow,2
car,2
concerned,2
tres,2
mille,2
esprit,2
implies,2
dissolution,2
alone,2
totally,2
sympathetic,2
paradoxically,2
sien,2
nostalgia,2
peuvent,2
live,2
touchant,2
ways,2
h,2
trace,2
character,2
necessarily,2
princeton,2
chief,2
properties,2
negative,2
anything,2
based,2
vrai,2
auroient,2
long,2
derives,2
grammatologie,2
address,2
attempt,2
alienation,2
font,2
ourselves,2
attractive,2
leading,2
secondary,2
quel,2
antiself,2
