WORDCOUNTS,WEIGHT
the,206
of,169
and,107
a,82
in,78
to,77
is,58
that,58
are,43
or,41
menstrual,39
s,33
for,32
be,32
by,31
as,30
taboos,30
this,30
it,26
not,25
these,25
which,20
with,19
i,19
have,19
their,18
societies,18
an,18
one,17
bacdayan,17
young,17
society,17
on,16
areas,15
at,14
they,14
american,14
from,14
but,14
would,14
sexual,13
magic,13
may,12
if,12
love,12
found,12
data,12
association,12
between,12
practices,11
anxiety,11
any,11
scale,11
we,11
must,10
significant,10
menstruants,10
area,10
will,9
elaborated,9
interpretation,9
was,9
culture,9
melanesia,9
social,9
other,9
men,9
socialization,9
women,9
africa,8
no,8
also,8
menstruation,8
new,8
americas,8
can,8
geographical,8
she,7
group,7
table,7
only,7
more,7
out,7
cultural,7
where,7
huts,7
rigidity,7
does,6
sample,6
driver,6
about,6
elaboration,6
studies,6
western,6
rated,6
all,6
there,6
anthropologist,6
what,6
some,6
associations,6
such,6
against,6
present,6
north,6
york,5
e,5
study,5
n,5
w,5
odds,5
being,5
menstruating,5
her,5
beliefs,5
though,5
whether,5
however,5
distribution,5
has,5
rating,5
degree,5
upon,5
press,5
its,5
concern,5
context,5
three,5
shirley,5
high,5
when,5
than,5
arapesh,5
should,5
shall,5
romney,5
explanations,4
he,4
relationship,4
seclusion,4
independent,4
rather,4
his,4
been,4
located,4
male,4
who,4
above,4
make,4
similar,4
then,4
most,4
two,4
ojibwa,4
coult,4
m,4
many,4
connection,4
location,4
p,4
particularly,4
hunting,4
those,4
let,4
item,4
recently,4
touch,4
restrictions,4
explanation,4
r,4
ritual,4
during,4
people,4
were,4
habenstein,4
intercourse,4
period,4
among,4
massey,3
difficult,3
likely,3
child,3
note,3
way,3
ways,3
absent,3
correlations,3
brief,3
predict,3
trait,3
certain,3
communications,3
sociogenic,3
restricted,3
females,3
us,3
informal,3
before,3
university,3
reports,3
simply,3
first,3
isolated,3
evaluator,3
avoidances,3
meat,3
here,3
alternative,3
seem,3
appear,3
my,3
fact,3
europe,3
indulge,3
time,3
how,3
take,3
ethnographic,3
type,3
evaluate,3
state,3
primitive,3
landes,3
devereux,3
validity,3
them,3
case,3
males,3
lowie,3
woman,3
books,3
jewish,3
because,3
phenomena,3
naroll,3
work,3
bath,3
through,3
kin,3
example,3
knowledge,3
food,3
hypotheses,3
factor,3
indians,3
variables,3
thus,3
our,3
shown,3
authors,3
mead,3
dangerous,3
hut,3
course,3
least,3
d,3
below,3
cf,3
