WORDCOUNTS,WEIGHT
the,680
of,444
to,232
and,215
a,210
in,176
is,167
that,143
as,107
it,92
this,84
for,78
s,76
an,68
silverman,62
with,54
which,51
one,46
lacan,46
or,45
on,44
be,44
but,42
she,42
not,41
from,41
subject,41
film,39
can,37
what,37
by,35
her,35
between,31
love,30
other,29
theory,29
visual,28
cultural,27
at,26
also,26
look,25
image,25
up,24
images,24
within,23
self,23
are,23
analysis,22
such,21
identification,21
how,21
its,20
book,20
looking,20
screen,20
has,19
through,19
concept,18
new,18
outside,18
see,18
mirror,18
threshold,17
ego,17
so,17
i,16
thus,16
then,16
bodily,15
without,15
these,15
body,14
gift,14
culture,14
form,14
gaze,13
active,13
heteropathic,13
films,13
work,13
where,13
another,13
memories,13
world,13
have,13
might,12
psychoanalysis,12
most,12
basis,12
example,12
order,12
more,12
ideality,12
them,12
art,12
does,11
way,11
they,11
key,11
important,11
unconscious,11
makes,11
metaphors,11
theoretical,11
we,11
itself,11
both,11
into,10
first,10
idealization,10
trans,10
possible,10
would,10
out,10
part,10
lacanian,10
about,10
only,10
others,10
upon,10
been,10
who,10
culturally,9
deixis,9
even,9
york,9
was,9
view,9
term,9
further,9
because,9
ideal,9
than,9
stage,9
when,9
will,9
forms,9
use,9
relation,9
question,9
freud,8
those,8
chapter,8
space,8
possibility,8
demonstrates,8
visible,8
light,8
made,8
like,8
engagement,8
vision,8
symbolic,8
here,8
each,8
different,8
diacritics,8
metaphor,8
voice,8
studies,7
all,7
wholeness,7
imaginary,7
interdisciplinary,7
point,7
against,7
no,7
his,7
white,7
well,7
field,7
make,7
psyche,7
many,7
model,7
discussion,7
subjectivity,7
good,7
disciplines,7
spring,7
cambridge,7
paradigm,7
specific,7
interaction,7
much,7
child,6
if,6
just,6
experience,6
viewer,6
words,6
definition,6
framework,6
representations,6
back,6
postmemory,6
rather,6
had,6
based,6
cannot,6
project,6
benveniste,6
sense,6
object,6
two,6
do,6
argues,6
clear,6
language,6
black,6
provides,6
effect,6
male,6
semiotics,6
according,6
writes,6
formation,6
mode,6
idealizing,6
keyed,6
texts,6
history,5
attempt,5
together,5
normative,5
there,5
discipline,5
issue,5
utopian,5
central,5
development,5
due,5
theorists,5
perspective,5
subjects,5
wallon,5
cinema,5
their,5
my,5
installation,5
teacher,5
place,5
status,5
own,5
change,5
social,5
hard,5
next,5
quite,5
involved,5
he,5
second,5
verb,5
fanon,5
us,5
already,5
technique,5
again,5
lack,5
fundamental,5
reasoning,5
paris,5
previous,5
general,5
function,5
looks,5
consists,5
me,5
becomes,5
semiotic,5
why,5
often,5
acoustic,5
works,5
radically,5
level,5
argument,5
touch,5
off,5
needs,5
word,4
ways,4
position,4
something,4
every,4
enables,4
meaning,4
able,4
help,4
concepts,4
case,4
takes,4
hirsch,4
some,4
activity,4
move,4
interdisciplinarity,4
ottinger,4
domain,4
ability,4
relations,4
locked,4
stereoscope,4
idealize,4
after,4
libidinally,4
means,4
psychoanalytic,4
objects,4
four,4
linguistics,4
crucially,4
could,4
p,4
memory,4
aspects,4
feminine,4
student,4
people,4
relevance,4
exemplary,4
least,4
family,4
results,4
critical,4
spectacle,4
outer,4
yet,4
read,4
skin,4
idea,4
choice,4
time,4
psychic,4
woman,4
situated,4
examples,4
medium,4
individual,4
become,4
tendency,4
productive,4
attention,4
sometimes,4
wilson,4
text,4
set,4
historical,4
early,4
almost,4
bodies,4
paintings,4
transhistorical,4
our,4
finally,4
course,4
instead,4
effects,4
margins,3
misrecognition,3
ethics,3
develops,3
krauss,3
suture,3
submission,3
linguistic,3
connect,3
identify,3
sets,3
unanswered,3
character,3
eye,3
leads,3
negative,3
hence,3
long,3
give,3
seems,3
nature,3
attractive,3
mind,3
context,3
less,3
depends,3
alone,3
along,3
historically,3
reverse,3
retrospectively,3
de,3
elements,3
nor,3
marianne,3
critique,3
let,3
wishes,3
whose,3
essential,3
l,3
process,3
importance,3
moreover,3
fantasy,3
soul,3
understand,3
literary,3
quoted,3
pedagogical,3
problems,3
called,3
kristeva,3
otherwise,3
elaborates,3
discusses,3
explains,3
calls,3
whole,3
showing,3
painting,3
specifically,3
few,3
engages,3
always,3
describes,3
protagonist,3
invest,3
site,3
limited,3
interactions,3
experiences,3
once,3
interpretation,3
thought,3
put,3
maternal,3
john,3
practice,3
distance,3
gives,3
realize,3
shine,3
understanding,3
expression,3
questions,3
take,3
three,3
connects,3
lighting,3
elaborate,3
structure,3
socially,3
narratology,3
program,3
seen,3
life,3
environment,3
following,3
les,3
over,3
intellectual,3
kaja,3
seem,3
ratification,3
foundation,3
risky,3
terms,3
ma,3
recognition,3
step,3
representation,3
come,3
devoted,3
resist,3
conditions,3
opens,3
need,3
remains,3
potential,3
crary,3
posture,3
third,3
traditional,3
close,3
perception,3
difficult,2
cindy,2
arrive,2
caravaggio,2
fragmented,2
entirely,2
clarifies,2
reflection,2
needed,2
complex,2
designed,2
completely,2
jonathan,2
mit,2
tied,2
idiopathic,2
total,2
before,2
uses,2
source,2
du,2
ulrike,2
being,2
t,2
articulate,2
beautiful,2
shaped,2
displacement,2
feminism,2
origin,2
narrative,2
proprioceptive,2
identificatory,2
onto,2
last,2
precisely,2
untitled,2
somewhat,2
existence,2
linear,2
kinesthesia,2
