WORDCOUNTS,WEIGHT
the,735
of,447
and,272
in,271
to,232
is,202
a,154
that,122
s,111
her,101
this,92
love,92
as,92
his,89
with,83
eve,73
be,65
it,64
but,58
by,57
not,55
for,51
milton,51
from,51
at,47
he,44
image,41
she,41
sexual,41
on,41
an,37
we,37
adam,36
its,35
their,33
are,32
or,32
first,31
has,31
was,31
so,30
there,28
poetry,28
petrarchan,27
i,25
have,25
one,24
which,24
like,24
when,24
all,23
what,23
no,22
my,22
renaissance,22
poems,22
will,21
coy,21
lost,20
paradise,20
desire,19
delay,19
libertine,19
other,18
tradition,18
fantasy,18
us,18
these,18
new,18
fame,18
can,18
may,17
thee,16
more,16
worth,16
they,15
against,15
erotic,15
kerrigan,15
about,15
donne,15
time,15
him,15
satan,14
braden,14
see,14
woman,14
suckling,14
ideal,14
press,14
thou,13
poem,13
own,13
fair,13
again,13
man,13
been,13
who,13
must,13
now,12
if,12
even,12
than,12
whose,12
how,12
petrarch,12
god,12
ed,12
upon,12
wisdom,12
fall,12
among,12
into,11
most,11
out,11
mistress,11
female,11
fruition,11
also,11
where,11
day,11
me,11
here,11
sexuality,11
way,10
petrarchism,10
chase,10
such,10
act,10
though,10
world,10
once,10
only,10
book,10
many,10
some,10
do,10
would,10
our,10
before,9
words,9
lyric,9
sweet,9
game,9
well,9
london,9
sense,9
beauty,9
john,9
end,9
crown,9
were,9
lady,9
after,9
reluctant,9
life,9
satisfaction,9
amorous,9
them,9
true,8
something,8
being,8
might,8
lover,8
since,8
literary,8
same,8
fallen,8
pleasure,8
epic,8
moral,8
male,8
poets,8
very,8
voice,8
value,8
you,8
english,7
nature,7
last,7
univ,7
himself,7
human,7
marriage,7
sin,7
hero,7
rather,7
sex,7
just,7
had,7
object,7
two,7
frustration,7
hear,7
never,7
consummation,7
daphne,7
poetic,7
why,7
often,7
itself,7
ovid,7
thy,7
works,7
carew,7
beginning,7
waller,7
another,7
between,7
given,7
should,7
freud,6
laura,6
narrative,6
mind,6
mutual,6
thing,6
thus,6
century,6
topos,6
body,6
jonson,6
without,6
myths,6
yielding,6
joy,6
literature,6
away,6
poet,6
lyrics,6
absence,6
play,6
yet,6
complete,6
others,6
fact,6
antifruition,6
enough,6
hand,6
coyness,6
herself,6
course,6
wise,6
lovers,6
simply,6
ever,6
best,6
down,6
form,6
youth,6
images,6
grace,6
does,5
alone,5
fate,5
women,5
passion,5
leander,5
give,5
beautiful,5
nothing,5
could,5
immortal,5
less,5
hell,5
advice,5
say,5
nor,5
old,5
shall,5
infinite,5
nymph,5
temptation,5
speaker,5
let,5
verse,5
because,5
future,5
good,5
usual,5
st,5
rapture,5
laurel,5
happy,5
still,5
devotion,5
death,5
wedded,5
wine,5
great,5
seventeenth,5
made,5
solitude,5
reward,5
men,5
tree,5
becomes,5
mirror,5
did,5
then,5
