WORDCOUNTS,WEIGHT
the,658
of,363
and,286
to,248
in,234
is,230
a,217
it,135
s,106
that,94
love,82
desire,77
as,76
not,73
which,67
for,63
by,63
on,61
be,61
but,60
are,60
they,57
with,52
i,51
at,50
or,49
an,48
its,47
we,45
what,45
her,45
from,44
this,43
has,36
postmodern,32
who,31
was,30
no,29
you,29
vampires,28
about,27
p,27
have,27
all,25
cannot,25
only,24
their,23
he,23
text,23
history,22
into,22
other,22
his,22
she,22
vampire,21
literary,21
new,21
like,20
can,20
fiction,19
one,19
story,19
so,19
romance,18
same,18
itself,18
them,18
does,17
if,17
london,17
more,17
roland,16
out,16
texts,16
women,15
t,15
body,15
than,15
lacan,15
me,15
maud,14
also,14
time,14
christabel,14
our,14
parrot,13
beyond,13
world,13
men,13
blood,13
must,13
perhaps,13
between,13
human,12
cited,12
how,12
possession,12
victorian,12
own,12
these,12
stories,12
novel,12
course,12
even,11
dracula,11
hereafter,11
work,11
place,11
do,11
see,11
language,11
life,11
pp,11
speak,11
now,10
experience,10
passion,10
account,10
had,10
because,10
however,10
night,10
when,10
us,10
death,10
lost,10
while,10
difference,10
truth,9
western,9
said,9
first,9
narrative,9
there,9
point,9
rice,9
could,9
cultural,9
always,9
film,9
object,9
never,9
know,9
flaubert,9
some,9
come,9
question,9
enlightenment,9
stuart,8
tells,8
might,8
thus,8
written,8
condition,8
say,8
century,8
henri,8
morrison,8
consequence,8
my,8
though,8
reader,8
textual,8
make,8
culture,8
law,8
many,8
fact,8
where,8
woman,8
another,8
anne,8
ash,8
oliver,8
writing,8
here,8
real,7
last,7
lover,7
de,7
metaphysics,7
m,7
villanelle,7
presence,7
unconscious,7
above,7
braithwaite,7
identity,7
pleasure,7
quotation,7
good,7
present,7
figures,7
then,7
derrida,7
don,7
both,7
d,7
much,7
before,6
bram,6
long,6
every,6
silent,6
kind,6
lamotte,6
view,6
silence,6
well,6
tr,6
people,6
stage,6
once,6
read,6
toni,6
end,6
outside,6
values,6
after,6
been,6
over,6
stoker,6
jacques,6
should,6
way,5
constitutes,5
true,5
being,5
implications,5
seems,5
take,5
mind,5
those,5
within,5
sexual,5
possible,5
living,5
apparently,5
may,5
york,5
white,5
something,5
nor,5
found,5
access,5
gillian,5
either,5
winterson,5
order,5
alternatives,5
will,5
