WORDCOUNTS,WEIGHT
the,658
of,372
in,247
and,209
a,150
s,146
to,126
by,96
love,70
for,61
francken,61
with,60
his,59
is,56
from,54
triumph,53
this,45
petrarch,45
that,40
as,40
on,40
frans,39
de,31
an,29
was,28
painting,26
cupid,26
at,25
pp,25
not,25
narrative,24
which,24
their,23
vol,22
metamorphoses,22
plate,22
i,22
are,21
fig,20
but,20
see,20
d,20
be,20
were,19
younger,18
trionfi,18
into,17
no,17
most,17
p,17
its,17
triumphs,17
he,17
tempesta,17
it,16
photo,16
triumphal,16
or,16
two,16
also,16
first,15
other,15
artist,15
procession,15
these,15
illustrations,14
chariot,13
french,13
manuscript,12
has,12
century,12
allegory,12
florentine,12
time,12
paris,12
salomon,12
her,12
have,12
e,11
some,11
van,11
scenes,11
scene,11
museum,11
only,11
individual,11
him,11
after,11
pageant,11
figures,11
version,11
wyss,10
six,10
left,10
allegorical,10
however,10
edith,10
background,10
ovid,10
print,10
des,10
subject,10
among,10
collection,9
viewer,9
all,9
right,9
had,9
small,9
mythological,9
illustrating,9
exempla,9
illustrated,9
death,9
many,9
who,9
translation,9
series,9
catalogue,9
them,9
art,9
paintings,9
ms,8
italian,8
sixteenth,8
thus,8
stories,8
flemish,8
even,8
than,8
n,8
iphis,8
foreground,8
about,8
antwerp,8
more,8
artists,8
antonio,8
la,8
lovers,8
mentioned,8
vienna,7
one,7
before,7
women,7
medea,7
there,7
apollo,7
godefroy,7
m,7
out,7
well,7
attributed,7
vignettes,7
interpretation,7
prisoners,7
renaissance,7
we,7
thisbe,7
often,7
francesco,7
theme,7
over,7
each,7
caen,7
printed,7
while,7
became,7
tapestries,7
bernard,6
commentary,6
center,6
painters,6
j,6
sale,6
himself,6
en,6
image,6
could,6
color,6
del,6
london,6
et,6
poet,6
le,6
woodcut,6
hercules,6
several,6
procris,6
horses,6
god,6
published,6
power,6
classical,6
vignette,6
hand,6
woman,6
pyramus,6
three,6
woodcuts,6
been,6
der,6
type,6
f,5
library,5
cycles,5
cit,5
lower,5
t,5
medallions,5
tradition,5
venus,5
op,5
subjects,5
details,5
hero,5
landscape,5
b,5
atelier,5
edition,5
four,5
illicino,5
crowd,5
warburg,5
appears,5
because,5
miniatures,5
couple,5
metamorphoseon,5
hoet,5
least,5
part,5
likely,5
die,5
still,5
above,5
single,5
yet,5
same,5
new,5
man,5
omphale,5
painter,5
seventeenth,5
hdrting,5
bartsch,5
solis,5
daphne,5
versions,5
panels,5
probably,5
story,5
entitled,5
sometimes,5
family,5
beside,5
known,5
ladies,5
victims,5
through,5
processions,5
france,5
anonymous,5
jason,5
early,5
later,4
they,4
large,4
pieter,4
h,4
di,4
title,4
chastity,4
editions,4
accompanied,4
court,4
date,4
narcissus,4
batave,4
pellegrin,4
very,4
interest,4
poem,4
helpful,4
would,4
border,4
master,4
chariots,4
jean,4
lyon,4
may,4
