WORDCOUNTS,WEIGHT
the,383
of,175
and,129
a,106
to,105
in,104
is,69
arnaz,67
s,60
as,52
that,51
desi,46
it,43
for,41
his,39
on,39
lucy,34
mambo,33
love,31
with,30
kings,29
i,29
this,29
ricky,26
show,24
he,23
not,23
by,23
novel,20
reader,20
an,20
television,20
cesar,19
cuban,18
american,18
was,17
from,16
ricardo,16
character,16
but,15
are,15
narrative,15
eugenio,15
at,14
their,14
experience,14
like,14
him,14
between,14
into,13
hijuelos,13
cubans,13
memory,13
which,13
they,12
one,12
episode,12
popular,12
castillo,12
music,12
be,12
about,11
or,11
other,11
because,11
play,10
success,10
cuba,10
had,10
culture,10
these,10
new,10
what,10
heart,10
when,10
york,9
same,9
more,9
out,9
cultural,9
time,9
dream,9
if,8
truth,8
who,8
songs,8
then,8
first,8
also,8
reading,8
has,8
states,8
can,8
even,8
famous,8
nestor,7
may,7
way,7
brothers,7
very,7
within,7
sacred,7
while,7
some,7
father,7
through,7
place,7
so,7
played,7
spanish,7
united,6
w,6
text,6
all,6
book,6
tension,6
another,6
fictional,6
its,6
ritual,6
paula,6
times,6
shirley,6
part,6
we,6
no,5
figure,5
oscar,5
castillos,5
latin,5
before,5
accent,5
most,5
being,5
musical,5
where,5
them,5
see,5
references,5
perez,5
ball,5
work,5
example,5
identity,5
amaz,5
ethnic,5
such,5
have,5
function,5
after,5
men,5
hispanic,5
enough,5
much,5
will,4
lucille,4
does,4
forties,4
mother,4
names,4
certain,4
often,4
read,4
yet,4
familiar,4
two,4
only,4
name,4
important,4
over,4
many,4
been,4
together,4
uncle,4
sounds,4
emblem,4
appears,4
scene,4
suggests,4
those,4
latino,4
brought,4
say,4
three,4
himself,4
loss,4
contribute,4
review,4
firmat,4
orchestra,4
moment,4
satin,4
always,4
up,4
characters,4
north,4
anglo,4
became,3
dual,3
whose,3
reflects,3
primarily,3
get,3
community,3
translation,3
singing,3
reference,3
represents,3
happened,3
seeing,3
performer,3
rumba,3
comparisons,3
something,3
performers,3
words,3
said,3
came,3
stavans,3
t,3
nightclub,3
fifties,3
bolero,3
friends,3
my,3
fact,3
search,3
kanellos,3
desire,3
real,3
historical,3
past,3
great,3
never,3
hand,3
fame,3
context,3
however,3
impression,3
cincotti,3
values,3
verisimilitude,3
taking,3
knowledge,3
musician,3
role,3
persona,3
illusion,3
brings,3
says,3
collective,3
described,3
couple,3
significance,3
meanings,3
creating,3
although,3
successful,3
serves,3
you,3
old,3
family,3
star,3
structure,3
world,3
than,3
though,3
aug,2
friendliness,2
note,2
due,2
common,2
act,2
conga,2
sometimes,2
meaning,2
know,2
indeed,2
angeles,2
fictionalizing,2
gardener,2
filled,2
still,2
opportunity,2
mainstream,2
church,2
reflection,2
why,2
expression,2
study,2
myth,2
nostalgia,2
enhance,2
white,2
michael,2
itself,2
face,2
struggle,2
serve,2
joseph,2
door,2
forget,2
singer,2
literary,2
home,2
just,2
following,2
thematic,2
series,2
conclusion,2
source,2
changing,2
too,2
already,2
ever,2
friend,2
stars,2
watching,2
map,2
smiles,2
every,2
rather,2
certainly,2
here,2
set,2
coming,2
comparison,2
business,2
films,2
providing,2
again,2
might,2
viewer,2
death,2
similarly,2
rev,2
worked,2
experienced,2
closely,2
friendly,2
goes,2
appearance,2
call,2
plot,2
called,2
appeared,2
typical,2
cliches,2
musicians,2
myself,2
were,2
end,2
light,2
identities,2
melancholy,2
describes,2
man,2
passage,2
really,2
living,2
reminder,2
rhythms,2
person,2
outside,2
further,2
present,2
day,2
nicolas,2
somewhat,2
riffaterre,2
behind,2
purposes,2
stopped,2
based,2
ethel,2
meet,2
english,2
emotion,2
ed,2
your,2
confirmation,2
evokes,2
walks,2
her,2
u,2
expressions,2
me,2
draw,2
right,2
nostalgic,2
well,2
george,2
answers,2
lot,2
possible,2
dreamlike,2
revealed,2
revista,2
knew,2
lost,2
background,2
wandering,2
affection,2
los,2
multiple,2
met,2
story,2
line,2
calls,2
press,2
oriente,2
comment,2
easy,2
turns,2
song,2
everywhere,2
gustavo,2
during,2
ilan,2
us,2
aspect,2
thus,2
sees,2
fred,2
medium,2
connections,2
since,2
andrews,2
de,2
beyond,2
points,2
good,2
social,2
remembrances,2
brother,2
instead,2
land,2
working,2
period,2
sense,2
depiction,2
rump,2
conundrum,2
comedic,2
provides,2
night,2
self,2
around,2
ceremony,2
back,2
concerns,2
article,2
passages,2
bart,2
glimpse,2
young,2
served,2
started,2
effect,2
pure,2
loving,2
find,2
create,2
lipsitz,2
little,2
look,2
away,2
proper,2
principal,2
traditions,2
protagonist,2
fellow,2
theme,2
narrator,2
once,2
visit,2
subversive,1
model,1
desacralized,1
tourists,1
critics,1
seems,1
difficult,1
horror,1
followed,1
core,1
wounds,1
unstable,1
converge,1
greasy,1
communities,1
now,1
originally,1
lindo,1
relying,1
film,1
plantains,1
simultaneously,1
high,1
relationship,1
referent,1
flesh,1
going,1
second,1
halls,1
ballads,1
fortunate,1
epitome,1
frederick,1
driven,1
mulling,1
coupled,1
repetitions,1
thirties,1
complexion,1
entitled,1
greats,1
oil,1
journey,1
