WORDCOUNTS,WEIGHT
the,298
of,194
and,166
in,123
a,100
s,92
her,83
to,72
is,51
that,47
gordon,45
she,43
with,42
as,40
by,35
harem,31
anna,31
for,30
from,29
an,29
soueif,28
egypt,27
family,26
was,24
lewis,23
egyptian,22
on,22
it,21
not,20
love,20
letters,17
english,17
but,17
are,16
home,15
map,15
through,14
which,13
hybrid,13
at,12
women,12
amai,12
his,11
female,11
who,11
life,11
also,11
ahdaf,11
sharif,11
husband,10
they,10
their,10
one,10
victorian,10
had,10
lady,10
after,10
arab,10
more,9
what,9
literature,9
london,9
child,8
press,8
university,8
into,8
common,8
novel,8
new,8
british,8
woman,8
has,8
paintings,8
mezzaterra,8
were,8
such,8
century,8
orientalist,8
marriage,8
story,8
how,7
argues,7
duff,7
class,7
other,7
image,7
each,7
i,7
late,7
ground,7
empire,7
travellers,7
travel,7
both,7
point,7
omar,7
only,7
years,7
this,7
have,7
remains,7
mother,6
about,6
we,6
many,6
east,6
western,6
history,6
cairo,6
england,6
imperial,6
lucie,6
you,6
discourse,6
between,6
cultural,6
critical,5
space,5
or,5
sally,5
these,5
first,5
published,5
volume,5
my,5
could,5
domestic,5
time,5
children,5
very,5
survey,5
historical,5
within,5
context,5
see,5
however,5
number,5
when,5
art,5
work,5
framed,5
west,5
its,5
colonial,5
representation,5
personal,5
maid,5
oriental,5
can,5
journal,5
world,5
cambridge,5
european,4
he,4
relationship,4
me,4
no,4
seen,4
all,4
familiar,4
instance,4
culture,4
traveller,4
same,4
york,4
lattice,4
experience,4
frederick,4
did,4
out,4
john,4
contemporary,4
there,4
quoted,4
those,4
political,4
though,4
does,4
them,4
accounts,4
house,4
another,4
politics,4
imagined,4
little,4
fictional,4
writing,4
turkish,4
intercultural,4
status,4
twentieth,4
servant,4
be,4
would,4
ibid,4
notes,4
isabel,4
engagement,4
daughter,4
may,3
domesticity,3
emily,3
make,3
travels,3
often,3
superb,3
frank,3
museum,3
fantasy,3
colonialism,3
then,3
most,3
two,3
bloomsbury,3
rather,3
familial,3
know,3
again,3
trunk,3
drawing,3
explores,3
desire,3
vision,3
access,3
lived,3
serenity,3
privileged,3
subsequent,3
fear,3
amal,3
your,3
narrative,3
because,3
account,3
possible,3
rendered,3
ends,3
splendid,3
blue,3
desert,3
brought,3
say,3
despite,3
herself,3
complexities,3
letter,3
encounter,3
ross,3
place,3
describes,3
melman,3
son,3
records,3
harems,3
difference,3
made,3
inspiration,3
ottoman,3
intro,3
janet,3
sense,3
immersion,3
order,3
black,3
orient,3
old,3
muslim,3
outside,3
back,3
discourses,3
always,3
partial,3
white,3
memoir,3
painter,3
walls,3
architecture,2
model,2
south,2
year,2
girl,2
james,2
erotic,2
without,2
identification,2
way,2
act,2
inhabitants,2
amin,2
sometimes,2
links,2
separation,2
indeed,2
gender,2
edward,2
return,2
forward,2
process,2
april,2
ultimate,2
florence,2
r,2
scene,2
simultaneously,2
complex,2
put,2
inhabited,2
represents,2
inspired,2
postimperial,2
feel,2
live,2
education,2
ways,2
furnishings,2
imperialism,2
face,2
repressed,2
easily,2
found,2
servants,2
fragments,2
hair,2
sara,2
during,2
campaign,2
male,2
character,2
early,2
godzich,2
ruth,2
version,2
luminous,2
too,2
nineteenthcentury,2
narratives,2
alien,2
malek,2
said,2
came,2
continues,2
baby,2
benjamin,2
diary,2
offers,2
attempts,2
figure,2
sweetman,2
view,2
arrival,2
terrain,2
beautiful,2
union,2
clifford,2
cultures,2
reina,2
subject,2
whom,2
onwards,2
alloula,2
katherine,2
broken,2
malak,2
together,2
any,2
bit,2
half,2
arabs,2
returns,2
billie,2
exotic,2
scenes,2
manchester,2
benign,2
light,2
while,2
visits,2
illness,2
great,2
mind,2
enough,2
equal,2
hatem,2
mills,2
effect,2
terms,2
cover,2
comes,2
above,2
refuge,2
native,2
identifies,2
draws,2
creates,2
near,2
enemies,2
america,2
day,2
hideous,2
dark,2
representations,2
egyptians,2
occupying,2
international,2
middle,2
drive,2
charisse,2
future,2
writings,2
nightingale,2
carved,2
far,2
desirable,2
became,2
confirms,2
beloved,2
himself,2
description,2
gendron,2
people,2
think,2
conflict,2
silent,2
away,2
wild,2
necessitated,2
project,2
roger,2
reveals,2
open,2
three,2
against,2
descriptions,2
publication,2
beyond,2
health,2
problematics,2
brother,2
like,2
consumption,2
american,2
discover,2
mistress,2
him,2
dry,2
yeazell,2
orientalism,2
households,2
thing,2
extremely,2
legacy,2
t,2
rejecting,2
perspective,2
eyes,2
painting,2
slave,2
left,2
text,2
britain,2
truly,2
tranquillity,2
vein,2
explore,2
up,2
even,2
interaction,2
look,2
wife,2
dear,2
figures,2
occupation,2
saw,2
so,2
should,2
meeting,2
mervat,2
society,2
johnson,1
longing,1
imaginatively,1
final,1
lustre,1
fleeting,1
alienates,1
upper,1
liberation,1
depth,1
intricate,1
feminine,1
aspirations,1
now,1
ambiguous,1
