WORDCOUNTS,WEIGHT
the,117
of,91
and,62
to,45
a,36
as,30
in,26
is,21
that,18
it,17
for,16
identity,16
subject,16
what,13
an,13
love,12
not,11
with,11
i,11
be,11
we,11
studies,10
or,10
s,10
has,10
about,9
her,9
if,8
its,8
this,8
politics,7
can,7
even,7
morrison,6
how,6
was,6
eye,6
gender,6
black,6
on,6
identification,5
performance,5
one,5
york,5
but,5
by,5
more,5
new,5
do,5
political,5
from,5
well,5
discrimination,5
like,5
would,5
between,5
much,5
than,5
race,5
white,4
yet,4
women,4
fact,4
social,4
rather,4
are,4
bluest,4
precisely,4
racial,4
them,4
learned,4
thus,4
which,4
such,4
have,4
institutional,4
shirley,4
remains,4
temple,4
when,4
critique,4
child,3
means,3
often,3
agency,3
affective,3
us,3
any,3
subjectivity,3
address,3
nature,3
other,3
inquiry,3
very,3
there,3
academic,3
cultural,3
because,3
through,3
narrator,3
ethnic,3
were,3
mode,3
change,3
into,3
so,3
objecthood,3
femininity,3
also,3
look,3
wounded,3
notion,3
at,2
fails,2
fraudulent,2
humanism,2
racism,2
limits,2
without,2
act,2
his,2
tion,2
ellison,2
begin,2
racialized,2
mean,2
gift,2
cheng,2
assumptions,2
persistent,2
they,2
initially,2
modes,2
their,2
hate,2
why,2
construction,2
violence,2
face,2
injury,2
bhabha,2
cri,2
being,2
people,2
only,2
either,2
ralph,2
offers,2
butler,2
might,2
attempt,2
all,2
fantasies,2
been,2
seems,2
disinterested,2
individuals,2
desire,2
gayatri,2
closer,2
man,2
passage,2
anne,2
toni,2
forms,2
behind,2
may,2
hand,2
discipline,2
where,2
spivak,2
form,2
see,2
judith,2
routledge,2
stereotype,2
ideal,2
anlin,2
homi,2
made,2
little,2
example,2
two,2
above,2
worship,2
minority,2
must,2
our,2
cry,2
tique,2
conditions,2
crisis,2
course,2
grown,2
field,2
idealized,2
affirmation,2
self,2
troubles,2
relationship,2
gets,2
postructuralist,2
driving,2
truly,2
progress,2
translate,2
psychical,2
given,2
slide,2
fabricated,2
am,2
acknowledge,2
ment,2
critics,1
difficult,1
horror,1
intimately,1
vintage,1
rights,1
founding,1
critical,1
enforced,1
girl,1
suggestion,1
ana,1
para,1
fueled,1
adulation,1
situation,1
done,1
struggle,1
me,1
raison,1
today,1
agencyless,1
matter,1
incredible,1
ing,1
she,1
commu,1
continued,1
acrimony,1
vicissitudes,1
dilemma,1
mother,1
later,1
crucial,1
responds,1
fraudulence,1
effects,1
