WORDCOUNTS,WEIGHT
of,314
the,298
and,175
in,138
to,128
a,87
is,85
that,82
for,63
be,58
it,54
as,54
attraction,52
was,34
agreement,34
an,30
with,29
one,28
are,27
on,27
other,26
this,26
from,25
more,25
have,25
attitudes,24
were,24
between,24
not,23
these,23
intimacy,23
but,22
by,22
which,22
similarity,22
attitude,20
most,20
attitudinal,20
journal,20
each,19
greater,19
intersexual,19
byrne,19
than,19
or,17
social,17
would,17
they,16
need,16
s,15
together,15
found,15
their,14
living,14
psychology,14
may,13
positive,13
important,13
nature,13
gratification,13
been,12
sex,12
two,12
love,12
has,12
so,12
writer,12
groups,11
no,11
only,11
also,11
steady,11
interpersonal,11
man,11
sexual,11
such,11
effect,11
higher,10
his,10
test,10
opposite,10
going,10
degree,10
gratifications,10
individuals,10
relationships,10
relationship,9
correlations,9
first,9
might,9
all,9
scores,9
date,9
those,9
what,9
them,9
persons,9
significantly,9
married,9
least,9
preferred,9
marriage,9
hypothesis,9
will,8
group,8
about,8
needs,8
engaged,8
personality,8
paired,8
theory,8
some,8
degrees,8
intimate,8
who,8
samples,8
its,8
data,8
sample,8
family,8
c,8
can,8
expected,7
randomly,7
any,7
associates,7
there,7
partners,7
correlation,7
hypotheses,7
d,7
among,7
at,6
he,6
rather,6
l,6
e,6
importance,6
b,6
study,6
yet,6
items,6
seems,6
hence,6
couples,6
regard,6
primacy,6
person,6
less,6
however,6
r,6
x,6
findings,6
factor,6
people,6
being,6
thus,6
relatively,6
effects,6
should,6
does,5
various,5
developed,5
levels,5
strongly,5
females,5
experimental,5
physical,5
significant,5
others,5
could,5
testing,5
further,5
impression,5
where,5
terms,5
males,5
perhaps,5
part,5
content,5
revealed,5
involved,5
latter,5
several,5
subjects,5
clore,5
research,5
when,5
present,5
attracted,5
value,5
i,4
if,4
similar,4
touhey,4
interpretation,4
studies,4
differences,4
magnitude,4
experiments,4
something,4
attractiveness,4
predicted,4
determinants,4
implied,4
specifically,4
stated,4
many,4
j,4
believe,4
correlational,4
item,4
dyads,4
merely,4
p,4
ones,4
because,4
well,4
clearly,4
work,4
interattracted,4
values,4
role,4
entirely,4
gratifier,4
both,4
own,4
g,4
interest,4
although,4
opinions,4
dyadic,4
stage,4
nor,4
response,4
probably,4
even,4
interaction,4
ss,4
political,4
influence,4
suggest,4
increasing,3
press,3
tests,3
york,3
whose,3
minor,3
common,3
way,3
angeles,3
how,3
sort,3
alternate,3
object,3
seen,3
determinant,3
scales,3
highly,3
cannot,3
support,3
itself,3
had,3
hendrick,3
university,3
direction,3
neither,3
variable,3
n,3
mentioned,3
comparison,3
known,3
sorts,3
disagreement,3
human,3
law,3
view,3
friends,3
limited,3
worth,3
foregoing,3
formulations,3
report,3
new,3
very,3
newcomb,3
m,3
likelihood,3
disconfirmed,3
correlate,3
relations,3
within,3
intensity,3
seyfried,3
wherein,3
scale,3
instrumental,3
formulation,3
orientations,3
aspects,3
another,3
information,3
categories,3
drawn,3
drive,3
abnormal,3
made,3
los,3
differ,3
point,3
except,3
london,3
purpose,3
shostrom,3
subject,3
empirical,3
relevance,3
nothing,3
our,3
chosen,3
employed,3
california,3
significance,3
pursuit,3
t,3
agreeing,3
course,3
table,3
individual,3
given,3
order,3
affectionate,3
different,3
academic,3
respective,3
concerning,3
truly,3
reeves,3
views,3
y,3
little,3
things,2
opposed,2
twelve,2
formulated,2
second,2
sociometry,2
validation,2
stronger,2
variety,2
lamberth,2
bonney,2
concerned,2
indicated,2
five,2
naturally,2
service,2
commitment,2
reasonable,2
basic,2
validity,2
winslow,2
loomis,2
still,2
above,2
force,2
obtains,2
ns,2
large,2
derived,2
consensual,2
prediction,2
seemingly,2
selection,2
presumably,2
effective,2
feel,2
control,2
imply,2
constitutes,2
h,2
thought,2
reference,2
means,2
completely,2
security,2
acquisition,2
happened,2
exactly,2
insofar,2
meant,2
matters,2
comparisons,2
participants,2
expressed,2
before,2
same,2
considered,2
ed,2
gratifying,2
preclude,2
sociometric,2
age,2
orientation,2
simply,2
heterosexual,2
increasingly,2
too,2
cementing,2
either,2
policy,2
consensus,2
useful,2
layton,2
believed,2
progression,2
personal,2
partner,2
successively,2
readily,2
smith,2
comparatively,2
available,2
secondary,2
agree,2
sullivan,2
effort,2
gratifiers,2
format,2
closer,2
factors,2
venture,2
almost,2
essentially,2
thompson,2
richardson,2
presumed,2
do,2
increases,2
formation,2
contrived,2
investigation,2
questionnaire,2
form,2
case,2
college,2
required,2
reinforcements,2
differs,2
none,2
minimal,2
possible,2
future,2
reliability,2
disagree,2
women,2
maximally,2
four,2
inventory,2
progress,2
despite,2
previously,2
alternatives,2
develop,2
negative,2
himself,2
identity,2
intended,2
intention,2
precker,2
enduring,2
whole,2
measure,2
contribute,2
needed,2
much,2
issues,2
phenomenon,2
constitute,2
aspect,2
actual,2
ervin,2
campus,2
paper,2
stroebe,2
moderate,2
years,2
trusted,2
discovered,2
since,2
mutual,2
indexed,2
paradigm,2
daugherty,2
determinance,2
maintenance,2
characteristic,2
responses,2
insko,2
times,2
sense,2
upon,2
investigator,2
like,2
cultural,2
function,2
him,2
ability,2
tested,2
suppose,2
obtained,2
kind,2
reasonably,2
earlier,2
quite,2
remains,2
small,2
feelings,2
psychological,2
third,2
mainly,2
occasions,2
early,2
instance,2
marital,2
standardized,2
jr,2
appropriate,2
jones,2
understood,2
increments,2
lowest,2
perception,2
festinger,2
moreover,2
separate,2
limiting,1
model,1
advertised,1
book,1
space,1
carried,1
ascertained,1
consists,1
gratifies,1
operation,1
changes,1
suppressing,1
heretofore,1
simultaneously,1
san,1
high,1
ships,1
recognized,1
aid,1
anticipated,1
stems,1
effectance,1
examining,1
absence,1
presuming,1
continued,1
boards,1
lesser,1
later,1
bring,1
chance,1
usually,1
strategy,1
why,1
absent,1
interpretaton,1
congruence,1
huston,1
assurance,1
overall,1
created,1
stages,1
applicability,1
concern,1
secondly,1
everyone,1
administered,1
extreme,1
germany,1
reminders,1
inclusive,1
superordinated,1
heightens,1
determine,1
derive,1
bulletin,1
connection,1
affirming,1
altar,1
investigators,1
cohabited,1
dimensions,1
stranger,1
etc,1
reduce,1
intensively,1
fifth,1
whatever,1
deliberately,1
approaching,1
dissimilarity,1
examined,1
necessary,1
areas,1
reinforcer,1
pinned,1
universe,1
indicates,1
proportion,1
interactions,1
per,1
experiences,1
properties,1
village,1
se,1
reservations,1
told,1
conducted,1
determinative,1
complex,1
rationale,1
posted,1
represents,1
religious,1
imposed,1
approve,1
kinds,1
satisfaction,1
expectations,1
analysis,1
disconfirming,1
white,1
fall,1
hope,1
once,1
surprising,1
rs,1
result,1
cooperative,1
competition,1
respect,1
economical,1
supposed,1
unconventional,1
consentaneousness,1
instances,1
precondition,1
psychiatry,1
adequately,1
mean,1
category,1
administering,1
o,1
easily,1
specified,1
association,1
sound,1
modern,1
evil,1
affect,1
considerations,1
speculative,1
stable,1
forth,1
goals,1
motive,1
acceptance,1
place,1
reinforcement,1
opposites,1
established,1
perceived,1
necessarily,1
springfield,1
liked,1
today,1
into,1
exchanged,1
reciprocal,1
eternally,1
grounds,1
total,1
seeing,1
eventually,1
placed,1
attract,1
coefficients,1
under,1
complete,1
action,1
k,1
judgments,1
lack,1
congruent,1
keeping,1
following,1
receiving,1
regrettably,1
generally,1
friendship,1
nine,1
vol,1
words,1
homogeneity,1
affords,1
excepts,1
immediate,1
largest,1
industrial,1
proven,1
circumstances,1
leads,1
experience,1
demonstrate,1
fares,1
possibly,1
disagreed,1
ever,1
lower,1
noted,1
sequence,1
title,1
powerful,1
dubious,1
opportunity,1
beyond,1
exacting,1
satisfactory,1
render,1
observation,1
reponses,1
pleasure,1
supported,1
every,1
constituting,1
dispositions,1
members,1
supposedly,1
repeatedly,1
insure,1
distinguishing,1
here,1
native,1
hypothesized,1
index,1
setting,1
recruited,1
linear,1
originally,1
contrary,1
relatedness,1
sampling,1
motivations,1
outcome,1
again,1
stating,1
attempt,1
over,1
appear,1
coefficient,1
imbedded,1
expectation,1
disappeared,1
normative,1
artificially,1
addition,1
whereas,1
succeeded,1
departure,1
elementary,1
supplied,1
standards,1
did,1
aforementioned,1
communality,1
specialized,1
true,1
confirmed,1
isexual,1
company,1
arrayed,1
forming,1
seem,1
scientists,1
continue,1
stimulus,1
specially,1
assess,1
laboratory,1
suggesting,1
flatly,1
strength,1
disproportionate,1
universal,1
incongruency,1
indeed,1
accumulated,1
speech,1
approximating,1
tide,1
validated,1
foundation,1
time,1
centers,1
constructing,1
follows,1
particularly,1
out,1
cleavages,1
conventionally,1
encounter,1
studied,1
served,1
denying,1
contradictory,1
magnified,1
rooms,1
hundred,1
reveal,1
facilitate,1
full,1
events,1
researches,1
requirements,1
benefit,1
associated,1
reciprocally,1
friend,1
resulting,1
identical,1
appropriately,1
nevertheless,1
minimize,1
pattern,1
help,1
zero,1
separately,1
differential,1
beliefs,1
battery,1
advances,1
last,1
puzzling,1
better,1
men,1
berkowitz,1
enough,1
conspicuously,1
prove,1
trouble,1
greatly,1
newspaper,1
precisely,1
v,1
everyday,1
occupational,1
principal,1
knows,1
william,1
closely,1
traits,1
informed,1
signs,1
war,1
elicits,1
catastrophic,1
dating,1
gratified,1
conceivably,1
impulse,1
establish,1
papers,1
appears,1
adults,1
antagonistic,1
selected,1
list,1
namely,1
calif,1
sentiments,1
making,1
references,1
contributes,1
evaluation,1
particular,1
monograph,1
otherwise,1
conviction,1
norms,1
fictitious,1
doesn,1
existence,1
conducive,1
forthcoming,1
intensely,1
explain,1
unrest,1
recorded,1
announcements,1
conclude,1
employ,1
psychologist,1
extent,1
method,1
continuum,1
gained,1
her,1
shifts,1
while,1
number,1
sought,1
possibility,1
foundations,1
mass,1
bogus,1
america,1
funny,1
rating,1
vehicle,1
receive,1
w,1
convenient,1
require,1
projection,1
exert,1
barely,1
proposed,1
produce,1
responded,1
dissimilar,1
having,1
able,1
included,1
participation,1
cohabit,1
seeking,1
suggests,1
distinguish,1
maximum,1
politics,1
enlistment,1
referred,1
predictive,1
journals,1
simple,1
spending,1
used,1
size,1
secured,1
certain,1
intense,1
skepticism,1
examples,1
contexts,1
effectiveness,1
background,1
received,1
alliance,1
researchers,1
discovery,1
reversed,1
surfaces,1
richard,1
level,1
carries,1
carry,1
bear,1
limitations,1
claim,1
clear,1
asserted,1
provocative,1
community,1
apart,1
taking,1
likely,1
reported,1
say,1
pairs,1
sixth,1
quantity,1
apparent,1
ephemeral,1
became,1
extended,1
along,1
department,1
discussed,1
must,1
varying,1
incremental,1
casual,1
disagreeing,1
use,1
substance,1
condition,1
unfortunately,1
phrases,1
largely,1
assumption,1
tied,1
increment,1
summarizes,1
discussion,1
meet,1
demonstrates,1
scarcely,1
us,1
ranked,1
conceptualize,1
definitions,1
exist,1
actually,1
cheap,1
perceptual,1
processes,1
trend,1
exchange,1
obvious,1
slight,1
hour,1
diego,1
prepared,1
