WORDCOUNTS,WEIGHT
the,787
of,597
and,421
in,280
to,274
a,262
love,214
is,184
that,138
as,122
music,117
i,112
songs,111
it,98
by,92
their,90
for,83
which,83
be,82
s,78
beatles,77
are,73
popular,60
an,59
with,59
or,58
has,52
not,52
on,52
all,49
were,49
this,48
they,46
from,44
its,43
was,41
song,41
at,40
one,40
lennon,40
but,40
you,38
mccartney,36
about,36
there,35
london,34
john,32
we,32
copyright,32
been,31
have,31
can,30
such,29
inglis,29
most,27
more,27
between,27
irasm,26
lyrics,25
lee,24
through,24
had,23
these,23
other,23
into,22
than,21
way,20
per,20
words,20
may,20
me,20
ltd,19
my,19
personal,19
when,19
he,19
paul,19
relationship,19
what,19
c,19
cent,18
used,18
time,18
new,18
analysis,18
women,17
his,17
rights,17
do,17
while,17
group,16
reserved,16
within,16
international,16
permission,16
sales,16
would,16
who,16
secured,16
if,15
thus,15
romantic,15
out,15
place,15
harrison,15
little,15
might,14
nature,14
written,14
political,14
some,14
no,14
example,14
northern,14
like,14
particular,14
first,13
t,13
those,13
relationships,13
whose,13
work,13
two,13
emotional,13
social,13
rock,13
so,13
life,13
different,13
meaning,12
musical,12
important,12
people,12
same,12
lyrical,12
often,12
girls,12
each,12
say,11
rather,11
own,11
society,11
sex,11
individual,11
d,11
george,11
very,11
terms,11
typology,11
mania,10
public,10
us,10
only,10
many,10
seen,10
physical,10
form,10
content,10
career,9
just,9
emotion,9
sexual,9
even,9
communication,9
ludus,9
well,9
approach,9
characteristics,9
industry,9
eros,9
storge,9
another,9
expression,9
styles,9
pop,9
ve,9
theme,9
them,9
point,9
early,9
ways,8
said,8
frith,8
se,8
lives,8
could,8
your,8
because,8
around,8
few,8
always,8
world,8
others,8
material,8
understanding,8
three,8
general,8
lull,8
number,8
person,8
pragma,8
agape,8
both,8
need,8
specific,8
o,7
common,7
themes,7
experience,7
context,7
young,7
sheff,7
how,7
too,7
four,7
however,7
appropriate,7
will,7
girl,7
power,7
wrote,7
attempt,7
contemporary,7
man,7
where,7
examples,7
period,7
men,7
especially,7
associated,7
table,7
among,7
golson,7
although,7
themselves,7
given,7
m,6
reflection,6
true,6
romance,6
together,6
songwriting,6
combination,6
far,6
lover,6
thing,6
self,6
york,6
importance,6
view,6
found,6
equally,6
concept,6
roll,6
