WORDCOUNTS,WEIGHT
the,491
of,381
to,247
and,213
a,176
in,161
that,143
is,126
it,97
for,93
as,88
or,80
be,73
nietzsche,62
this,60
with,59
not,52
by,44
on,44
test,42
its,42
an,41
which,35
are,34
at,33
if,32
s,32
more,32
can,30
what,30
one,29
has,28
he,28
from,28
but,27
into,26
we,26
itself,24
have,24
you,24
ai,23
rigor,23
us,23
testing,23
something,22
new,22
i,21
experimental,21
when,21
does,20
would,20
truth,19
even,19
been,19
philosophy,19
america,18
will,17
love,17
all,16
there,16
time,16
faith,15
such,14
no,14
his,14
their,14
was,14
personality,14
being,13
out,13
future,13
scientific,13
only,13
discovery,13
science,13
becomes,13
any,13
gs,13
how,12
knowledge,12
order,12
up,12
gay,12
problem,12
way,11
without,11
least,11
things,11
good,11
avital,11
me,11
who,11
loves,10
than,10
certain,10
too,10
could,10
great,10
where,10
over,10
inquiry,10
now,9
other,9
those,9
some,9
possible,9
point,9
human,9
kind,9
had,9
however,9
guarantee,9
because,9
place,9
were,9
so,9
testability,9
must,9
them,9
whether,9
role,9
respectable,9
much,9
habits,8
nature,8
rather,8
beyond,8
experimentation,8
philosophical,8
actors,8
always,8
about,8
once,8
see,8
proofs,8
thinking,8
through,8
needs,8
they,7
anything,7
invention,7
experiments,7
somewhat,7
probability,7
most,7
my,7
cannot,7
calls,7
personal,7
acts,7
still,7
yet,7
these,7
disposition,7
end,7
ages,7
number,7
another,7
upon,7
imagination,7
life,7
very,7
theory,7
conditions,7
themselves,7
philosophers,6
precisely,6
within,6
capable,6
say,6
against,6
thus,6
development,6
roneil,6
may,6
reason,6
problems,6
appears,6
part,6
own,6
field,6
demand,6
brief,6
violence,6
thought,6
under,6
also,6
godei,6
everything,6
present,6
ground,6
logic,6
become,6
tests,6
then,6
comes,6
known,6
know,6
while,6
press,6
need,6
between,6
meaning,5
reflection,5
designed,5
ways,5
might,5
intelligence,5
takes,5
himself,5
run,5
error,5
notion,5
space,5
university,5
solid,5
age,5
your,5
sacrifice,5
change,5
cold,5
site,5
experiment,5
already,5
hofstadter,5
many,5
fact,5
never,5
do,5
answer,5
bloop,5
discussion,5
questions,5
artificial,5
force,5
constant,5
different,5
terms,5
plans,5
come,5
partial,5
strong,5
should,5
names,4
stone,4
trace,4
said,4
nietzschean,4
give,4
experimenter,4
reading,4
side,4
politics,4
goal,4
moment,4
probabilities,4
keep,4
left,4
sci,4
essays,4
critique,4
invites,4
interesting,4
dilemma,4
thing,4
risks,4
ronell,4
means,4
day,4
instance,4
view,4
though,4
failure,4
well,4
having,4
work,4
planning,4
call,4
improvisation,4
loved,4
results,4
world,4
value,4
nonetheless,4
shedding,4
make,4
statements,4
power,4
toward,4
longer,4
contemporary,4
execution,4
necessary,4
perhaps,4
degree,4
true,4
theories,4
open,4
computational,4
like,4
function,4
him,4
today,4
seen,4
often,4
proof,4
set,4
down,4
type,4
clarity,4
according,4
form,4
writes,4
art,4
turns,4
allows,4
difference,4
cognitive,4
given,4
ambivalence,3
treaties,3
passing,3
american,3
banning,3
formalism,3
favor,3
conscious,3
considerations,3
necessarily,3
history,3
experience,3
first,3
cast,3
requirement,3
every,3
promoting,3
seems,3
desire,3
firm,3
derrida,3
actor,3
existence,3
design,3
prior,3
taking,3
far,3
cited,3
prototype,3
agent,3
occurs,3
farewell,3
turn,3
cases,3
understood,3
sort,3
mean,3
opposite,3
bach,3
consider,3
just,3
completion,3
uninterrogated,3
requires,3
flow,3
advance,3
found,3
ambiguity,3
demands,3
zone,3
let,3
outside,3
instrumental,3
minimal,3
formerly,3
example,3
accidental,3
people,3
count,3
sense,3
improv,3
event,3
long,3
around,3
sufficient,3
concerns,3
research,3
computations,3
altogether,3
am,3
indeed,3
object,3
above,3
says,3
estimations,3
put,3
tends,3
criticism,3
makes,3
evil,3
god,3
softening,3
skin,3
foucault,3
social,3
name,3
ask,3
music,3
plan,3
oneself,3
enough,3
blind,3
deep,3
project,3
going,3
technologies,3
made,3
unquestionably,3
values,3
enduring,3
real,3
clear,3
moral,3
reputation,3
belongs,3
standard,3
gets,3
systems,3
leaves,3
effect,3
frankenstein,3
structure,3
provide,3
chance,3
discourse,3
why,3
rigorous,3
ever,3
text,3
here,3
recursive,3
enters,3
principle,3
scientist,3
realizability,3
current,3
written,3
historical,3
sum,3
past,3
passage,3
works,3
living,3
merely,3
places,3
namely,3
particular,3
extent,3
observations,3
level,3
simply,3
subject,3
question,3
argument,3
catch,3
constructed,3
opinions,3
states,3
disruption,3
involving,3
playing,3
off,3
drift,3
create,3
freud,2
difficult,2
horror,2
go,2
produces,2
limits,2
commitment,2
distress,2
originate,2
becoming,2
prediction,2
hate,2
kinds,2
live,2
strictly,2
affective,2
enjoys,2
pose,2
hegel,2
revision,2
detected,2
leads,2
par,2
undermine,2
failing,2
provability,2
attempts,2
taken,2
stretch,2
hatred,2
definition,2
fauna,2
knowing,2
short,2
confirming,2
origin,2
borne,2
able,2
take,2
help,2
state,2
concepts,2
political,2
discipline,2
everyone,2
antennae,2
case,2
rests,2
determined,2
drive,2
functions,2
vital,2
bottom,2
explanatory,2
jouissance,2
collapse,2
weakened,2
ethical,2
assumes,2
intact,2
